step,winner,endpoint_factor,edge_factor
7,1,1.27742,0.367063
8,1,0.884066,0.579365
9,1,1.13407,0.565476
10,1,0.717399,0.454365
11,1,0.967399,0.454365
12,1,-0.389744,0.152778
13,1,0.710256,0.444444
14,1,-0.373077,0.152778
15,1,0.830495,0.386508
16,1,0.0249389,0.136111
17,1,1.19255,0.458333
18,1,0.546032,0.202778
19,1,1.06075,0.333333
20,1,0.870274,0.35119
21,1,1.43248,0.448413
22,1,1.09081,0.340079
23,1,1.21825,0.146032
24,1,1.21825,0.257143
25,1,1.87778,0.216739
0,-1,0,0
1,-1,0.5,0.0972222
2,-1,0,0
3,-1,0.892857,0.35119
4,-1,-0.315476,0.0496032
5,-1,-0.513889,-0.0615079
6,-1,-1.20076,-0.15873
7,-1,-0.675758,-0.0138889
8,-1,-0.833333,0.0388889
9,-1,-0.216667,0.136111
0,-1,0,0
1,-1,0.283333,0.111111
2,-1,-0.216667,0.0138889
3,-1,0.283333,0.111111
4,-1,-0.216667,0.0138889
5,-1,0.241667,0.111111
6,-1,-0.258333,0.031746
7,-1,0.311111,0.234524
8,-1,0.483766,0.345635
9,-1,0.911111,0.480556
10,-1,0.836869,0.384921
11,-1,0.65,0.27381
12,-1,-0.213131,0.0515873
13,-1,-0.408369,-0.0595238
14,-1,-1.06254,-0.156746
15,-1,-0.580988,0.0238095
16,-1,-0.830988,0.0666667
0,1,0,0
1,1,-0.233333,-0.107143
2,1,-0.47619,-0.218254
3,1,-0.217857,-0.10119
4,1,0.0321429,0.0238095
5,1,-0.217857,-0.0873016
6,1,-0.35119,-0.111111
7,1,0.19881,-0.0138889
8,1,-0.792857,-0.303968
9,1,-0.459524,-0.321825
0,-1,0,0
1,-1,-0.166667,-0.111111
2,-1,-0.8,-0.208333
3,-1,0.408333,0.093254
4,-1,-0.634921,-0.246032
5,-1,-0.347222,-0.134921
6,-1,-0.867424,-0.232143
7,-1,0.340909,0.0694444
8,-1,0.025,-0.0416667
9,-1,0.34881,-0.0456349
10,-1,-0.141667,-0.142857
11,-1,0.35,-0.0456349
12,-1,-0.459524,-0.253968
13,-1,0.512698,0.103175
14,-1,-0.695635,-0.198413
15,-1,-0.578968,-0.198413
16,-1,-1.0373,-0.315476
17,-1,-1.2123,-0.450397
18,-1,-1.36111,-0.403571
19,-1,-0.994444,-0.303571
20,-1,-1.68591,-0.468254
0,1,0,0
1,1,0.5,0.0972222
2,1,0,0
3,1,0.458333,0.0972222
4,1,5.55112e-17,0
5,1,0.483333,0.0972222
6,1,-0.0416667,0
7,1,-0.22619,-0.146825
8,1,-0.45,0.0277778
9,1,0.307143,-0.031746
10,1,-0.442857,-0.128968
11,1,-0.192857,-0.128968
0,1,0,0
1,1,0.5,0.0972222
2,1,0.666667,0.222222
3,1,1.10714,0.333333
4,1,-0.031746,0.0178571
5,1,0.233333,0.152778
6,1,-0.72381,-0.204365
7,1,0.484524,0.0972222
8,1,-0.40873,-0.093254
9,1,0.767857,0.208333
10,1,-0.380159,-0.134921
11,1,-0.0896825,0.00952381
12,1,-0.656349,-0.0876984
13,1,0.438889,0.0456349
14,1,-0.0611111,-0.047619
15,1,0.248413,0.077381
16,1,-0.668254,-0.113095
17,1,0.498413,0.202381
18,1,-0.0230519,0.115079
19,1,0.53141,0.212302
20,1,1.04093,0.323413
0,1,0,0
1,1,0.5,0.0972222
2,1,0,0
3,1,0.505952,0.103175
4,1,0.69881,0.228175
5,1,0.532143,0.117063
6,1,0.383333,0.093254
7,1,0.241667,-0.0178571
8,1,-0.00833333,-0.0373016
9,1,0.558333,0.0599206
10,1,0.141667,-0.10119
11,1,0.864744,-0.10119
12,1,0.614744,-0.10119
13,1,0.78141,-0.10119
14,1,0.432143,-0.236111
15,1,0.932143,-0.142857
0,-1,0,0
1,-1,-0.5,-0.0972222
2,-1,-0.8,-0.208333
3,-1,-0.3,-0.111111
4,-1,-0.8,-0.208333
5,-1,-0.357143,-0.111111
6,-1,-0.630556,-0.222222
7,-1,-0.342424,-0.111111
8,-1,-0.623077,-0.222222
9,-1,-0.804029,-0.333333
10,-1,-0.938095,-0.347222
11,-1,0.270238,-0.0456349
12,-1,-0.0551587,-0.156746
13,-1,0.258297,-0.0456349
14,-1,0.211147,-0.0277778
15,-1,0.546663,0.0833333
16,-1,0.25285,0.031746
17,-1,0.775433,0.152778
18,-1,0.466108,-0.0293651
19,-1,1.23472,0.031746
20,-1,0.568056,-0.203968
21,-1,1.7875,0.0710317
22,-1,0.968056,-0.135714
23,-1,1.49562,-0.0607143
24,-1,1.99383,0.0647186
25,-1,2.20689,0.22096
26,-1,2.16822,0.143939
27,-1,1.91822,0.140909
28,-1,1.91091,0.05
29,-1,2.10139,0.025
30,-1,1.85139,-0.134091
31,-1,2.31938,0.393687
32,-1,1.17097,0.288889
33,-1,2.07097,0.406313
34,-1,1.65115,0.311869
35,-1,2.14591,0.365806
36,-1,1.89591,0.365806
37,-1,2.14591,0.365806
38,-1,1.3984,0.291697
39,-1,1.6484,0.300092
40,-1,1.31506,0.313162
41,-1,1.56506,0.307667
0,-1,0,0
1,-1,-0.233333,-0.107143
2,-1,-0.47619,-0.218254
3,-1,-0.217857,-0.10119
4,-1,-0.717857,-0.198413
5,-1,0,0
6,-1,0.188889,0.0916667
7,-1,0.188889,0.0916667
8,-1,-0.474242,-0.315079
9,-1,-0.9,-0.408333
10,-1,-0.716667,-0.297222
11,-1,-0.583333,-0.279365
12,-1,-0.446429,-0.168254
13,-1,-0.196429,-0.158333
14,-1,-0.771429,-0.255556
15,-1,-0.404762,-0.115079
16,-1,-0.895833,-0.202381
0,-1,0,0
1,-1,0.5,0.0972222
2,-1,0,0
3,-1,0.458333,0.0972222
4,-1,0.0472222,0
5,-1,0.438889,0.115079
6,-1,0.0694444,0.285714
7,-1,0.319444,0.295635
8,-1,0.549242,0.406746
9,-1,0.650433,0.440079
10,-1,0.118687,0.346825
11,-1,0.307576,0.172222
12,-1,-0.116667,0.253968
0,1,0,0
1,1,0.5,0.0972222
2,1,0,0
3,1,0.458333,0.0972222
4,1,-0.392857,-0.253968
5,1,-0.0928571,-0.142857
6,1,-0.592857,-0.240079
7,1,0.466667,0.093254
8,1,-0.116667,0
9,1,0.133333,0
10,1,-0.95,-0.333333
11,1,-0.408333,-0.259921
12,1,0.0154762,-0.00595238
13,1,0.866667,0.369048
14,1,-0.05,0.178571
15,1,1.01548,0.531746
16,1,-0.0845238,0.255556
17,1,0.709066,0.557143
18,1,0.14881,0.440476
19,1,0.243254,0.52381
20,1,-0.740079,0.107143
21,1,-0.118651,0.155556
22,1,-0.863095,-0.0734127
23,1,0.0535714,0.12381
24,1,-0.784524,-0.031746
25,1,0.42381,0.231746
26,1,-0.392857,0.000757576
27,1,0.944084,0.252525
28,1,0.128608,0.0770202
29,1,0.446861,-0.0165945
30,1,-0.0114719,-0.0984127
31,1,0.612338,-0.0494949
0,1,0,0
1,1,0.5,0.0972222
2,1,0,0
3,1,0.5,0.0972222
4,1,0.180556,-0.0138889
5,1,0.680556,0.0833333
6,1,0.2,-0.0138889
7,1,0.5,0.0972222
8,1,0.480556,0.0972222
9,1,0.925,0.375
10,1,0.950758,0.317857
11,1,1.47466,0.430556
12,1,0.569048,-0.0277778
13,1,0.896886,0.0833333
14,1,0.224664,-0.115079
15,1,1.23016,0.268254
16,1,0.0218254,-0.0333333
17,1,1.20516,0.319444
18,1,0.930754,0.222222
19,1,1.07361,0.222222
20,1,0.823611,0.202778
21,1,0.558135,0.0916667
22,1,0.148413,-0.0583333
23,1,0.691667,0.0428571
0,-1,0,0
1,-1,0.5,0.0972222
2,-1,0,0
3,-1,0.458333,0.0972222
4,-1,-5.55112e-17,0
5,-1,0.436111,0.0972222
6,-1,-0.0888889,0
7,-1,0.35,0.0972222
8,-1,-0.136941,0
9,-1,0.303669,0.0972222
10,-1,-0.202248,0
11,-1,0.143885,0.111111
12,-1,0.00862887,-0.156746
13,-1,-0.0656136,-0.47619
14,-1,-0.250433,-0.142857
15,-1,-0.0004329,-0.156746
16,-1,-1.21145,-0.458333
17,-1,-0.392002,-0.244048
18,-1,-0.225336,-0.132937
19,-1,-0.142002,-0.119048
20,-1,-0.128924,0.0198413
21,-1,0.315622,0.121032
22,-1,0.652224,0.0654762
23,-1,0.988189,0.17381
24,-1,1.1594,0.296789
25,-1,1.4094,0.287698
26,-1,1.1594,0.296789
27,-1,1.4094,0.287698
28,-1,1.3239,0.121032
29,-1,1.79381,0.866667
30,-1,1.23131,0.614466
31,-1,1.58669,0.716486
32,-1,1.05335,0.525758
33,-1,1.30335,0.568182
34,-1,0.386524,0.375758
35,-1,1.74895,0.52417
36,-1,1.2343,0.547247
0,-1,0,0
1,-1,-0.233333,-0.107143
2,-1,0,0
3,-1,-0.182143,-0.10119
4,-1,0.0194444,0.00595238
5,-1,0.35119,0.117063
6,-1,0.589322,0.228175
7,-1,1.01154,0.52381
8,-1,0.0670996,0.166667
9,-1,-0.215476,0.0555556
10,-1,-0.505556,-0.0555556
11,-1,0.702778,0.246032
12,-1,-0.480556,-0.0555556
13,-1,-0.570974,-0.178968
14,-1,-0.730065,-0.162302
15,-1,-0.082746,-0.0650794
16,-1,-0.485411,-0.259921
0,1,0,0
1,1,0.283333,0.111111
2,1,0,0
3,1,0.5,0.0972222
4,1,-0.309524,-0.111111
5,1,0.45,0.253968
6,1,-0.65,-0.0376984
7,1,0.558333,0.263889
8,1,-0.261111,0.0496032
9,1,0.222222,0.152778
10,1,-0.261844,0.0218254
11,1,0.149267,0.119048
12,1,-0.385775,0.245635
13,1,-0.0980769,0.0710317
0,-1,0,0
1,-1,0.5,0.0972222
2,-1,0,0
3,-1,0.458333,0.0972222
4,-1,0,0
5,-1,-0.37619,-0.0873016
6,-1,-0.577778,-0.263889
7,-1,-0.35,-0.311111
8,-1,-1.41667,-0.644444
9,-1,-0.575,-0.212302
10,-1,-1.69927,-0.51627
11,-1,-0.871429,-0.275794
12,-1,-0.704762,-0.170635
13,-1,0.321429,0.204365
14,-1,0.479167,0.315476
15,-1,1.55,0.690476
16,-1,0.740476,0.47619
17,-1,0.997421,0.462302
18,-1,0.140278,0.402778
19,-1,0.390278,0.402778
20,-1,-0.0581349,0.291667
21,-1,0.747421,0.490079
22,-1,-0.419246,0.103968
23,-1,-0.415873,0.170635
24,-1,-0.791468,0.0234127
25,-1,0.293813,0.261941
26,-1,0.118056,0.279798
27,-1,0.368056,0.279798
28,-1,0.0478535,0.192027
29,-1,1.1672,0.434271
30,-1,0.0930916,0.215512
31,-1,0.825534,0.458009
32,-1,-0.348708,0.140862
33,-1,0.13649,0.225361
34,-1,-0.81351,0.0639388
35,-1,0.373611,0.242771
36,-1,0.18631,0.206599
37,-1,1.18631,0.343046
38,-1,0.00499639,0.116606
39,-1,0.502365,0.271368
40,-1,-0.667507,0.0495782
41,-1,0.453211,0.269358
42,-1,0.612836,0.336025
0,-1,0,0
1,-1,0.5,0.0972222
2,-1,0,0
3,-1,-0.505952,-0.103175
4,-1,-0.815476,-0.214286
5,-1,-0.541667,-0.103175
6,-1,-0.832143,-0.22381
7,-1,-0.330952,-0.126587
8,-1,-1.13407,-0.565476
9,-1,-0.157143,-0.182143
10,-1,-1.36548,-0.48373
11,-1,-0.365476,-0.293254
12,-1,-1.36548,-0.48373
13,-1,-0.182143,-0.182143
14,-1,-0.64329,-0.303175
15,-1,-0.327976,-0.192063
16,-1,-0.16131,-0.0809524
17,-1,-0.0125,-0.0571429
18,-1,0.129167,0.0412698
19,-1,0.379167,0.0634921
20,-1,-0.1875,-0.022619
21,-1,0.217262,0.10873
22,-1,-0.393849,-0.128968
0,1,0,0
1,1,0.283333,0.111111
2,1,-0.216667,0.0138889
3,1,0.166667,0.125
4,1,-0.767857,-0.208333
5,1,-0.257937,-0.105159
6,1,0.247619,-0.00793651
7,1,0.727417,0.0793651
8,1,-0.387302,-0.253968
9,1,0.1329,-0.166667
10,1,-1.07692,-0.5
11,1,-0.254701,-0.268254
12,1,-0.851923,-0.365476
13,1,-0.51859,-0.39881
0,1,0,0
1,1,-0.233333,-0.107143
2,1,-0.47619,-0.218254
3,1,0.0238095,-0.121032
4,1,0.44881,-0.0456349
5,1,0.287698,-0.156746
6,1,0.275,-0.188492
7,1,0.775,-0.10119
0,-1,0,0
1,-1,0.283333,0.111111
2,-1,0,0
3,-1,0.325,0.111111
4,-1,-0.216667,0.0138889
5,-1,0.130556,0.125
6,-1,-0.440476,-0.117063
7,-1,0.240476,-0.0277778
8,-1,0.365476,0.0833333
9,-1,0.615476,0.093254
10,-1,0.0404762,-0.00396825
0,-1,0,0
1,-1,-0.233333,-0.107143
2,-1,0,0
3,-1,-0.182143,-0.10119
4,-1,0.0194444,0.00595238
5,-1,-0.15,-0.0857143
6,-1,-0.15,-0.0857143
7,-1,-0.292424,-0.160714
8,-1,-0.0174242,-0.0535714
9,-1,0.292857,0.0575397
10,-1,-0.494481,-0.373016
11,-1,-0.345671,-0.373016
12,-1,-1.00668,-0.470238
13,-1,-0.951129,-0.450794
14,-1,-1.23509,-0.561905
15,-1,-0.908171,-0.74246
16,-1,-2.16055,-0.772222
17,-1,-0.981548,-0.438889
18,-1,-1.71746,-0.294444
19,-1,-0.380519,0.00714286
20,-1,-0.180519,0.293254
21,-1,0.569481,0.325
0,-1,0,0
1,-1,0.5,0.0972222
2,-1,0,0
3,-1,0.458333,0.0972222
4,-1,0.0472222,0
5,-1,-0.416667,-0.115079
6,-1,-0.7,-0.22619
7,-1,-0.292424,0.0849206
8,-1,0.05,0.196032
9,-1,0.05,0.0571429
10,-1,-1.11667,-0.137302
11,-1,0.240476,0.164286
12,-1,-0.936111,-0.137302
13,-1,0.267424,0.164286
14,-1,0.475758,0.251587
0,-1,0,0
1,-1,0.5,0.0972222
2,-1,0,0
3,-1,0.490476,0.0972222
4,-1,0.133333,-0.0138889
5,-1,0.633333,0.0833333
6,-1,-0.32381,-0.291667
7,-1,0.633333,0.0654762
8,-1,0.222222,-0.031746
9,-1,0.279365,-0.0734127
10,-1,0.182143,0.134921
11,-1,0.457143,0.232143
12,-1,-0.0428571,0.138889
0,1,0,0
1,1,-0.233333,-0.107143
2,1,-0.47619,-0.218254
3,1,0.0238095,-0.121032
4,1,-0.47619,-0.218254
5,1,-0.670635,-0.329365
6,1,-0.45202,-0.218254
7,1,0.201515,-0.121032
8,1,-0.227356,-0.218254
9,1,0.395299,-0.180556
10,1,0.145299,-0.184524
11,1,0.657204,-0.106746
0,-1,0,0
1,-1,0.5,0.0972222
2,-1,0,0
3,-1,0.458333,0.0972222
4,-1,0.311111,0.253968
5,-1,-0.141667,0.170635
6,-1,-0.666667,0.077381
0,-1,0,0
1,-1,0.5,0.0972222
2,-1,0,0
3,-1,0.490476,0.0972222
4,-1,0,0
5,-1,0.290476,-0.170635
6,-1,-0.342857,-0.267857
7,-1,0.716667,0.00833333
8,-1,0.82619,0.119444
9,-1,1.07619,0.123413
10,-1,0.494444,0.0261905
11,-1,1.49091,0.347222
12,-1,0.447619,0.25
0,-1,0,0
1,-1,0.5,0.0972222
2,-1,0,0
3,-1,0.458333,0.0972222
4,-1,0.311111,0.253968
5,-1,0.694444,0.384921
6,-1,0.290909,0.27381
7,-1,0.840909,0.371032
8,-1,0.424242,0.263889
9,-1,0.674242,0.297222
10,-1,-0.0757576,0.2
0,-1,0,0
1,-1,0.283333,0.111111
2,-1,-0.666667,-0.222222
3,-1,0.440476,0.093254
4,-1,0.533333,0.236111
5,-1,1.02381,0.333333
6,-1,-0.0761905,0.0416667
7,-1,0.438528,0.154365
8,-1,-0.0814103,0.0511905
9,-1,0.811844,0.408333
10,-1,0.484066,0.277778
11,-1,0.281746,0.176587
12,-1,-0.0519841,0.0888889
13,-1,0.405649,0.186111
14,-1,0.447911,0.361111
15,-1,0.697911,0.380556
16,-1,0.198663,0.352778
17,-1,0.448663,0.352778
18,-1,-0.0291145,0.213889
19,-1,1.34325,0.658333
0,-1,0,0
1,-1,0.5,0.0972222
2,-1,0,0
3,-1,0.458333,0.0972222
4,-1,0.0472222,0
5,-1,0.537698,0.0972222
6,-1,0.180556,-0.0138889
7,-1,-0.278535,-0.111111
8,-1,-0.611869,-0.093254
0,-1,0,0
1,-1,-0.233333,-0.107143
2,-1,-0.47619,-0.218254
3,-1,-0.217857,-0.10119
4,-1,-0.717857,-0.198413
5,-1,0.1,0.166667
6,-1,-0.222222,0.0555556
7,-1,0.533333,0.236111
8,-1,-0.695202,-0.0654762
9,-1,0.124242,0.14881
10,-1,-0.209188,0.0376984
11,-1,0.290812,0.115476
12,-1,-0.322319,0.018254
13,-1,0.134524,0.115476
14,-1,-0.217582,-0.0456349
15,-1,-0.0195055,-0.00238095
16,-1,-0.0980769,-0.0857143
17,-1,0.3931,0.0015873
18,-1,-0.20428,-0.0956349
0,1,0,0
1,1,-0.233333,-0.107143
2,1,-0.4,-0.208333
3,1,-0.560714,-0.3
4,1,-0.295635,-0.192857
5,1,-0.467857,-0.267857
6,1,-0.182576,-0.160714
7,1,0.346465,0.218254
8,1,-0.875855,-0.0833333
9,1,0.307479,0.218254
10,1,-0.892521,-0.0833333
11,1,-0.013986,0.0972222
12,1,0.0852814,0.208333
0,-1,0,0
1,-1,0.5,0.0972222
2,-1,0,0
3,-1,0.892857,0.35119
4,-1,0.361111,0.253968
5,-1,0.819444,0.35119
6,-1,-0.125,0.0178571
7,-1,1.08333,0.319444
8,-1,0.107576,0.109524
9,-1,0.907576,0.317857
10,-1,0.833333,0.30119
11,-1,0.464744,0.259921
12,-1,0.619505,0.301587
13,-1,0.338095,0.190476
14,-1,-0.103571,0.0833333
15,-1,0.191667,0.172619
16,-1,-0.575,0.0753968
17,-1,0.770238,0.376984
18,-1,0.245238,0.334524
19,-1,0.428321,0.031746
20,-1,-0.0984127,-0.00436508
21,-1,-0.087949,-0.0515873
22,-1,-0.382455,-0.0166667
23,-1,-0.309378,-0.155519
24,-1,-0.559378,-0.146429
25,-1,-0.309378,-0.164286
0,-1,0,0
1,-1,0.5,0.0972222
2,-1,0,0
3,-1,0.442857,0.0972222
4,-1,5.55112e-17,0
5,-1,0.273413,0.111111
6,-1,-0.226587,0.031746
7,-1,0.273413,0.128968
8,-1,-0.0642857,0.0178571
9,-1,-0.701587,-0.165079
10,-1,-1.02778,-0.507937
11,-1,0.0555556,-0.174603
12,-1,-0.690476,-0.373016
13,-1,0.518615,-0.077381
14,-1,-0.368687,-0.485714
15,-1,-0.0591631,-0.374603
16,-1,-0.559163,-0.471825
17,-1,-0.346898,-0.370635
18,-1,-1.10245,-0.575
19,-1,-0.0024531,-0.259524
20,-1,-0.106349,-0.265476
21,-1,0.893651,-0.0571429
22,-1,0.833038,0.158333
23,-1,1.18463,0.244444
24,-1,0.967958,0.233333
25,-1,1.18131,0.130988
26,-1,0.429026,0.0400794
27,-1,1.06071,0.151948
28,-1,1.06895,0.188817
29,-1,1.11206,0.258261
0,-1,0,0
1,-1,-0.233333,-0.107143
2,-1,0,0
3,-1,-0.182143,-0.10119
4,-1,0.0194444,0.00595238
5,-1,-0.15,-0.0857143
6,-1,-0.15,-0.0857143
7,-1,0.133333,0.0253968
8,-1,-0.375,-0.0718254
9,-1,-0.411111,-0.0718254
10,-1,-0.691667,-0.0222222
11,-1,0.1,0.158333
12,-1,-0.75,-0.204365
13,-1,-0.192857,-0.125
14,-1,-0.69881,-0.228175
15,-1,-0.390476,-0.117063
16,-1,-0.325,0.00793651
17,-1,-0.191667,0.0257937
18,-1,-0.0666667,0.136905
0,-1,0,0
1,-1,0.5,0.0972222
2,-1,0,0
3,-1,0.892857,0.35119
4,-1,0.311111,0.253968
5,-1,0.694444,0.384921
6,-1,0.290909,0.27381
7,-1,0.174242,0.14881
8,-1,-0.242424,0.0376984
9,-1,0.198052,0.130952
10,-1,-0.52619,0.0988095
0,-1,0,0
1,-1,0.283333,0.111111
2,-1,-0.666667,-0.222222
3,-1,-0.116667,-0.125
4,-1,-0.45,-0.253968
5,-1,0.605556,0.0555556
6,-1,-0.602778,-0.246032
7,-1,0.216667,-0.031746
8,-1,-0.879798,-0.34127
9,-1,-0.521368,-0.230159
10,-1,-1.02137,-0.333333
11,-1,-0.0650794,-0.206746
12,-1,-0.555556,-0.303968
13,-1,0.483766,-0.0539683
14,-1,-0.726648,-0.319841
15,-1,0.0927961,-0.0876984
16,-1,-0.239683,-0.266667
17,-1,0.553968,0.0277778
18,-1,0.462792,0.0511905
0,-1,0,0
1,-1,-0.233333,-0.107143
2,-1,-0.47619,-0.218254
3,-1,0.416667,0.115079
4,-1,-0.0833333,0.0178571
5,-1,0.255556,0.107143
6,-1,-0.152778,0.0138889
7,-1,0.109091,0.125
8,-1,-0.89881,-0.190476
9,-1,-0.42381,-0.093254
10,-1,-1.38095,-0.444444
11,-1,-1.21825,-0.486111
12,-1,-1.63853,-0.597222
13,-1,-0.921861,-0.331746
14,-1,-0.968885,-0.331746
15,-1,-0.626461,-0.220635
16,-1,-0.631385,-0.234524
17,-1,-0.611742,-0.170635
18,-1,-0.532086,0.0376984
19,-1,-0.282086,0.0376984
0,1,0,0
1,1,-0.233333,-0.107143
2,1,0.333333,0.253968
3,1,0.925,0.35119
4,1,0.541667,0.263889
5,1,1.05159,0.376587
6,1,-0.156746,0.075
7,1,-0.00833333,0.231746
8,1,-0.31859,0.120635
9,1,0.18141,0.217857
10,1,0.694444,0.436111
11,1,1.14805,0.515476
12,1,0.666667,0.222222
13,1,0.5,0.111111
0,-1,0,0
1,-1,-0.233333,-0.107143
2,-1,-0.47619,-0.218254
3,-1,0.416667,0.115079
4,-1,-0.791667,-0.186508
5,-1,-0.533333,-0.0515873
6,-1,-1.10833,-0.14881
7,-1,-0.583333,0.00555556
8,-1,-0.8,0.0388889
9,-1,-0.361111,0.122222
10,-1,-0.611111,0.140079
0,1,0,0
1,1,0.5,0.0972222
2,1,0,0
3,1,0.458333,0.0972222
4,1,5.55112e-17,0
5,1,0.436111,0.0972222
6,1,0.477778,0.0972222
7,1,0.755556,0.208333
8,1,0.235354,0.111111
9,1,0.435354,0.0873016
10,1,-0.669444,-0.246032
11,1,-0.241667,-0.291667
0,1,0,0
1,1,0.5,0.0972222
2,1,0,0
3,1,0.458333,0.0972222
4,1,5.55112e-17,0
5,1,0.436111,0.0972222
6,1,0.0222222,0
7,1,0,0
8,1,-0.383333,-0.115079
9,1,-0.0511905,-0.00396825
10,1,-0.539286,-0.10119
11,1,-0.0690476,-0.00396825
12,1,0.164286,0.291667
13,1,0.180159,0.291667
14,1,0.238095,0.252381
15,1,0.516865,0.363492
16,1,0.534921,0.396825
17,1,1.32659,0.60119
18,1,1.02976,0.490079
19,1,1.54996,0.587302
20,1,1.28062,0.47619
21,1,1.77943,0.555556
22,1,1.41951,0.407143
23,1,1.51233,0.389286
24,1,1.10399,0.296032
25,1,1.35399,0.257143
26,1,0.772583,0.157143
27,1,0.772583,0.153175
0,-1,0,0
1,-1,0.5,0.0972222
2,-1,0,0
3,-1,0.458333,0.0972222
4,-1,0.311111,0.253968
5,-1,0.694444,0.384921
6,-1,0.290909,0.27381
7,-1,0.840909,0.371032
8,-1,0.424242,0.263889
9,-1,0.674242,0.297222
10,-1,-0.0757576,0.2
11,-1,0.379798,0.283333
12,-1,-0.0444444,0.365079
0,-1,0,0
1,-1,0.5,0.0972222
2,-1,0,0
3,-1,0.458333,0.0972222
4,-1,0.311111,0.253968
5,-1,0.694444,0.384921
6,-1,0.290909,0.27381
7,-1,-0.000757576,0.152778
8,-1,-0.991667,-0.213889
9,-1,0.216667,0.0876984
10,-1,-0.283333,-0.00555556
11,-1,0.292857,0.0916667
12,-1,0.484921,0.20873
13,-1,0.935678,0.0615079
14,-1,0.199664,-0.0357143
0,-1,0,0
1,-1,0.5,0.0972222
2,-1,0,0
3,-1,0.458333,0.0972222
4,-1,0.311111,0.253968
5,-1,0.727778,0.388889
6,-1,-0.500758,0.0873016
7,-1,0.259163,0.291667
8,-1,-0.240837,0.198413
0,1,0,0
1,1,0.5,0.0972222
2,1,0,0
3,1,0.5,0.0972222
4,1,0.0194444,0
5,1,0.344444,0.111111
6,1,-0.155556,0.0138889
7,1,0.32381,0.291667
8,1,-0.192857,0.198413
9,1,0.383333,0.295635
10,1,-0.609091,-0.0615079
11,1,0.233333,0.152778
12,1,-0.123077,0.075
13,1,0.366667,0.172222
14,1,-0.337698,-0.05
15,1,-0.0603175,0.0916667
16,1,-0.579365,-0.0376984
17,1,-0.771032,-0.14881
0,-1,0,0
1,-1,-0.233333,-0.107143
2,-1,-0.47619,-0.218254
3,-1,0.416667,0.115079
4,-1,-0.0833333,0.0178571
5,-1,0.255556,0.107143
6,-1,-0.152778,0.0138889
7,-1,0.558333,0.236111
8,-1,-0.35,-0.115079
9,-1,0.533333,0.0753968
10,-1,-0.248052,-0.128968
11,-1,-0.364719,-0.253968
12,-1,-0.781385,-0.365079
13,-1,-0.148052,-0.267857
14,-1,-0.398052,-0.267857
15,-1,0.685281,0.0654762
16,-1,-0.124242,-0.14881
17,-1,-1.03377,-0.503968
18,-1,-1.41869,-0.648413
19,-1,-0.690909,-0.565079
0,1,0,0
1,1,0.5,0.0972222
2,1,0,0
3,1,0,0
4,1,0.490476,0.0972222
5,1,-0.311111,-0.253968
6,1,-0.727778,-0.388889
7,1,0.500758,-0.0873016
8,1,-0.259163,-0.291667
9,1,0.240837,-0.213889
10,1,-0.105628,-0.338889
11,1,0.0686147,-0.37619
0,-1,0,0
1,-1,0.283333,0.111111
2,-1,0.47619,0.222222
3,-1,0.892857,0.35119
4,-1,0.311111,0.253968
5,-1,0.694444,0.384921
6,-1,0.290909,0.27381
7,-1,0.0647186,0.172222
8,-1,-0.249267,0.0888889
9,-1,0.282479,0.186111
10,-1,-0.711111,-0.180556
11,-1,-0.173016,-0.0833333
12,-1,-1.3119,-0.236111
13,-1,-0.820833,-0.142857
14,-1,-1.40397,-0.240079
15,-1,-0.487302,-0.0496032
16,-1,-1.65397,-0.365079
0,1,0,0
1,1,0.5,0.0972222
2,1,0,0
3,1,-0.116667,-0.125
4,1,-0.533333,-0.236111
5,1,0.675,0.0654762
6,1,-0.508333,-0.236111
7,1,0.125,-0.138889
0,-1,0,0
1,-1,0.5,0.0972222
2,-1,0,0
3,-1,0.391667,0.115079
4,-1,-0.45,-0.253968
5,-1,0.605556,0.0555556
6,-1,-0.602778,-0.246032
7,-1,0.580556,0.0555556
8,-1,0.133333,-0.0988095
9,-1,0.909524,0.327381
10,-1,0.359524,0.253968
11,-1,0.725,0.365079
12,-1,0.2,0.287302
0,-1,0,0
1,-1,0.5,0.0972222
2,-1,0,0
3,-1,0.442857,0.0972222
4,-1,-0.047619,0
5,-1,-0.265476,-0.10119
6,-1,-0.575758,-0.212302
7,-1,-0.542857,-0.196825
8,-1,-0.833333,-0.307937
9,-1,0.0909091,0.043254
10,-1,-1.13141,-0.258333
11,-1,-0.619444,-0.134921
12,-1,-1.004,-0.25
13,-1,-0.0869048,0.0277778
14,-1,0.1125,0.138889
15,-1,0.763889,0.236111
16,-1,0.235913,0.0734127
17,-1,0.1375,-0.2
18,-1,-0.1125,-0.206746
19,-1,0.481151,-0.217857
20,-1,-0.656385,-0.55
21,-1,0.325325,-0.452778
22,-1,-0.210429,-0.690476
23,-1,0.310502,-0.579365
24,-1,-0.178166,-0.659921
25,-1,0.0718342,-0.657143
26,-1,0.463919,-0.538889
27,-1,0.713919,-0.547222
28,-1,0.248407,0.0483766
0,-1,0,0
1,-1,-0.166667,-0.111111
2,-1,-0.8,-0.208333
3,-1,-0.309524,-0.111111
4,-1,-0.815476,-0.214286
5,-1,-0.75,-0.204365
6,-1,-1.04048,-0.315476
7,-1,-0.980952,-0.305556
8,-1,-0.762698,-0.194444
